dataset,zero_index_left,zero_index_right,source,gbar_upper_hp,lehmer_margin_to_0_8_hp,gap,normalized_gap,mid_height_approx,naive_collision_t_minus_gap2_over_8,trunc_dgap_dt,linear_collision_t,ext_corrected_collision_t,radius,window_zero_count,pair_pos_in_window,pair_gap,mid_height,avg_spacing,pair_normalized_gap,window_min_gap,window_min_normalized_gap,G_window,gbar_window,E_raw_inverse_gap2,E_norm_inverse_gap2,dgap_dt0_finite_flow,naive_pair_collision_t,linearized_collision_t,finite_ode_threshold_t,finite_ode_final_gap,finite_ode_min_any_gap_final,finite_ode_status
around_1e12,1000000003033,1000000003034,hp_cert_top20,0.028551832400029,0.7714481675999709,0.0224283326999739,0.0873657621939313,267653396427.5,-6.28787634625899e-05,176.896394767531,-0.0001267879581686,-6.32215392451997e-05,10,22,10,0.022428332699973907,267653396427.4995,0.2567176447243522,0.08736576219393134,0.022428332699973907,0.08736576219393134,51.23785387165187,0.025774183151410737,2316.439866159277,152.66253506226556,177.19801890011894,-6.287876346258986e-05,-0.00012657214137713394,-6.30819371057263e-05,2.2428332696774165e-05,2.2428332696774165e-05,ok
around_1e12,1000000003033,1000000003034,hp_cert_top20,0.028551832400029,0.7714481675999709,0.0224283326999739,0.0873657621939313,267653396427.5,-6.28787634625899e-05,176.896394767531,-0.0001267879581686,-6.32215392451997e-05,20,42,20,0.022428332699973907,267653396427.4995,0.2567176447243522,0.08736576219393134,0.022428332699973907,0.08736576219393134,53.86735011343745,0.027096898929114776,2935.5568952932886,193.464792245193,177.13904477286908,-6.287876346258986e-05,-0.00012661428048645022,-6.3092401982865e-05,2.2428331346234206e-05,2.2428331346234206e-05,ok
around_1e12,1000000003033,1000000003034,hp_cert_top20,0.028551832400029,0.7714481675999709,0.0224283326999739,0.0873657621939313,267653396427.5,-6.28787634625899e-05,176.896394767531,-0.0001267879581686,-6.32215392451997e-05,40,82,40,0.022428332699973907,267653396427.4995,0.2567176447243522,0.08736576219393134,0.022428332699973907,0.08736576219393134,55.27758262193243,0.02780628833974606,3789.8759365731976,249.76779086781627,177.10741577085915,-6.287876346258986e-05,-0.00012663689209373136,-6.309801664576475e-05,2.24283326868973e-05,2.24283326868973e-05,ok
around_1e12,1000000003033,1000000003034,hp_cert_top20,0.028551832400029,0.7714481675999709,0.0224283326999739,0.0873657621939313,267653396427.5,-6.28787634625899e-05,176.896394767531,-0.0001267879581686,-6.32215392451997e-05,80,162,80,0.022428332699973907,267653396427.4995,0.2567176447243522,0.08736576219393134,0.022428332699973907,0.08736576219393134,56.00669679825363,0.02817305472238703,6970.482906609411,459.38235076895944,177.0910629772202,-6.287876346258986e-05,-0.00012664858589085852,-6.310091967160675e-05,2.242833270564687e-05,2.242833270564687e-05,ok
first_100k,44555,44556,top_normalized_gap,,,0.0295376279973425,0.0407462892486608,36510.181154115,-0.0001090589334636,135.159271499616,-0.0002185394140528,-0.0001091993813333,5,12,5,0.029537627997342497,36510.181154115,0.7249157786389909,0.04074628924866081,0.029537627997342497,0.04074628924866081,5.356728094176749,0.0046735924224465195,1173.4451445912996,616.6488101859638,135.26229768219673,-0.00010905893346367392,-0.0002183729576052459,-0.00010912257356248241,2.9537627877372103e-05,2.9537627877372103e-05,ok
first_100k,44555,44556,top_normalized_gap,,,0.0295376279973425,0.0407462892486608,36510.181154115,-0.0001090589334636,135.159271499616,-0.0002185394140528,-0.0001091993813333,10,22,10,0.029537627997342497,36510.181154115,0.7249157786389909,0.04074628924866081,0.029537627997342497,0.04074628924866081,5.930837987555156,0.00517448692374886,1196.8778871357038,628.9627840227499,135.24534007653773,-0.00010905893346367392,-0.0002184003380865221,-0.00010912941034073717,2.9537628577082978e-05,2.9537628577082978e-05,ok
first_100k,44555,44556,top_normalized_gap,,,0.0295376279973425,0.0407462892486608,36510.181154115,-0.0001090589334636,135.159271499616,-0.0002185394140528,-0.0001091993813333,20,42,20,0.029537627997342497,36510.181154115,0.7249157786389909,0.04074628924866081,0.029537627997342497,0.04074628924866081,6.260840663672951,0.00546240484292938,1270.5362890701085,667.6704868262499,135.23559262032944,-0.00010905893346367392,-0.00021841607985753167,-0.000109133340548057,2.9537620831496253e-05,2.9537620831496253e-05,ok
first_100k,44555,44556,top_normalized_gap,,,0.0295376279973425,0.0407462892486608,36510.181154115,-0.0001090589334636,135.159271499616,-0.0002185394140528,-0.0001091993813333,40,82,40,0.029537627997342497,36510.181154115,0.7249157786389909,0.04074628924866081,0.029537627997342497,0.04074628924866081,6.437681133713914,0.0056166931073764375,1389.5344283859088,730.204352479586,135.23036917813207,-0.00010905893346367392,-0.0002184245164518784,-0.00010913544662747963,2.9537631385898607e-05,2.9537631385898607e-05,ok
first_100k,44555,44556,top_normalized_gap,,,0.0295376279973425,0.0407462892486608,36510.181154115,-0.0001090589334636,135.159271499616,-0.0002185394140528,-0.0001091993813333,80,162,80,0.029537627997342497,36510.181154115,0.7249157786389909,0.04074628924866081,0.029537627997342497,0.04074628924866081,6.52936082144546,0.005696681019090718,1696.8187345815998,891.6831422447343,135.22766117840663,-0.00010905893346367392,-0.00021842889050911955,-0.00010913653841173767,2.9537630203507257e-05,2.9537630203507257e-05,ok
first_100k,6709,6710,top_normalized_gap,,,0.0376984990007259,0.0420983999766036,7005.0817154245,-0.0001776471033634,105.867853686374,-0.0003560901415117,-0.0001779122664989,5,12,5,0.03769849900072586,7005.0817154245,0.8954853158713156,0.0420983999766036,0.03769849900072586,0.0420983999766036,4.0435602613670065,0.005746614141659748,725.9481519399973,582.1334317375906,105.95264176343302,-0.00017764710336346608,-0.0003558051821388052,-0.00017777462583423246,3.7698499001564804e-05,3.7698499001564804e-05,ok
first_100k,6709,6710,top_normalized_gap,,,0.0376984990007259,0.0420983999766036,7005.0817154245,-0.0001776471033634,105.867853686374,-0.0003560901415117,-0.0001779122664989,10,22,10,0.03769849900072586,7005.0817154245,0.8954853158713156,0.0420983999766036,0.03769849900072586,0.0420983999766036,4.424884784158015,0.006288543716981977,740.4757524249101,593.7830266881317,105.93826662400927,-0.00017764710336346608,-0.0003558534626068922,-0.0001777866779591047,3.769848278577378e-05,3.769848278577378e-05,ok
first_100k,6709,6710,top_normalized_gap,,,0.0376984990007259,0.0420983999766036,7005.0817154245,-0.0001776471033634,105.867853686374,-0.0003560901415117,-0.0001779122664989,20,42,20,0.03769849900072586,7005.0817154245,0.8954853158713156,0.0420983999766036,0.03769849900072586,0.0420983999766036,4.640890585875823,0.006595526156860952,781.9030658390151,627.0033387186458,105.930123565395,-0.00017764710336346608,-0.0003558808177680737,-0.0001777935057363983,3.769849585653597e-05,3.769849585653597e-05,ok
first_100k,6709,6710,top_normalized_gap,,,0.0376984990007259,0.0420983999766036,7005.0817154245,-0.0001776471033634,105.867853686374,-0.0003560901415117,-0.0001779122664989,40,82,40,0.03769849900072586,7005.0817154245,0.8954853158713156,0.0420983999766036,0.03769849900072586,0.0420983999766036,4.756844914758788,0.006760317762049059,863.8132926907795,692.6866541512932,105.92575226644658,-0.00017764710336346608,-0.000355895504106487,-0.00017779717099844988,3.769849676380085e-05,3.769849676380085e-05,ok
first_100k,6709,6710,top_normalized_gap,,,0.0376984990007259,0.0420983999766036,7005.0817154245,-0.0001776471033634,105.867853686374,-0.0003560901415117,-0.0001779122664989,80,162,80,0.03769849900072586,7005.0817154245,0.8954853158713156,0.0420983999766036,0.03769849900072586,0.0420983999766036,4.816934046183318,0.006845715043178615,1114.6099236296766,893.7989554176146,105.92348699708725,-0.00017764710336346608,-0.00035590311525301766,-0.00017779907023795374,3.769851310719629e-05,3.769851310719629e-05,ok
first_100k,18859,18860,top_normalized_gap,,,0.0353073209989816,0.0444574507631549,17143.8041898445,-0.0001558258645156,112.920057239321,-0.0003126753728449,-0.0001561667993004,5,12,5,0.035307320998981595,17143.8041898445,0.794182311241367,0.044457450763154854,0.035307320998981595,0.044457450763154854,7.754443011675463,0.009666742289052788,816.0001640155075,514.6721469355326,113.01736157540793,-0.00015582586451564083,-0.0003124061693426075,-0.00015601422757477738,3.530730035510661e-05,3.530730035510661e-05,ok
first_100k,18859,18860,top_normalized_gap,,,0.0353073209989816,0.0444574507631549,17143.8041898445,-0.0001558258645156,112.920057239321,-0.0003126753728449,-0.0001561667993004,10,22,10,0.035307320998981595,17143.8041898445,0.794182311241367,0.044457450763154854,0.035307320998981595,0.044457450763154854,8.242384994351289,0.01027501413932428,841.1380523330961,530.5272552068013,113.00013394762958,-0.00015582586451564083,-0.00031245379775695606,-0.0001560261051904985,3.5307320447331484e-05,3.5307320447331484e-05,ok
first_100k,18859,18860,top_normalized_gap,,,0.0353073209989816,0.0444574507631549,17143.8041898445,-0.0001558258645156,112.920057239321,-0.0003126753728449,-0.0001561667993004,20,42,20,0.035307320998981595,17143.8041898445,0.794182311241367,0.044457450763154854,0.035307320998981595,0.044457450763154854,8.515619405204133,0.010615630045616808,909.2322548967636,573.4760081271987,112.99048681936296,-0.00015582586451564083,-0.00031248047506359666,-0.00015603275706311585,3.530732050798756e-05,3.530732050798756e-05,ok
first_100k,18859,18860,top_normalized_gap,,,0.0353073209989816,0.0444574507631549,17143.8041898445,-0.0001558258645156,112.920057239321,-0.0003126753728449,-0.0001561667993004,40,82,40,0.035307320998981595,17143.8041898445,0.794182311241367,0.044457450763154854,0.035307320998981595,0.044457450763154854,8.663144402150458,0.010799535727111436,1044.1155413859465,658.5503423056279,112.98527811386225,-0.00015582586451564083,-0.0003124948806463106,-0.00015603634855529375,3.5307301225514956e-05,3.5307301225514956e-05,ok
first_100k,18859,18860,top_normalized_gap,,,0.0353073209989816,0.0444574507631549,17143.8041898445,-0.0001558258645156,112.920057239321,-0.0003126753728449,-0.0001561667993004,80,162,80,0.035307320998981595,17143.8041898445,0.794182311241367,0.044457450763154854,0.035307320998981595,0.044457450763154854,8.739507628102773,0.010894730652721217,1357.6819796130885,856.3247044762513,112.98258193386164,-0.00015582586451564083,-0.0003125023379236455,-0.0001560382073558064,3.530732125158876e-05,3.530732125158876e-05,ok
